target,stage,optimizer_step,micro_step,field,module,machine_count,unique_sha256_count,all_match,values_json
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""7817d4607ddda65e5399f89e789259752e98cc647780795c5df9c3ce32f35e1a"", ""3090"": ""d654cb1fb4577fa1285f5907dda4a75e44febe60c9752bdb405104515d971c78""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""be5db28189eb827d0a325d170c3cd9868ddfc7e69e19a04065607b06b983f340"", ""3090"": ""bcbf90d6605b5e0549a9e86d6fc13761fe2572665d60b68dfff1b658005e8d3c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""9874e8ccd3bb02642d1c8ef2ac1263aa308ebb1b6b53f2c4d21121e0bf3aa976"", ""3090"": ""9a0b3226b79e244ae0c91dfa17629e33e255c013c1da39babe56b44206b44f77""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""9874e8ccd3bb02642d1c8ef2ac1263aa308ebb1b6b53f2c4d21121e0bf3aa976"", ""3090"": ""9a0b3226b79e244ae0c91dfa17629e33e255c013c1da39babe56b44206b44f77""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""598ff2b653a2661ae93114c274144ebbf974bc6ef9bf453708fd8189368a8668"", ""3090"": ""9d4ce79f221174154dace2caf1b624a0e1bdfc16e877d5e5d8917c07850b479f""}"
default-r2,forward_before_backward_step0_micro0,0,0,logits_sha256,,2,2,False,"{""2080ti"": ""81fe1dec99caa37d790afd974160f329318dc46ee342c38bd7d42cb3981c7c8b"", ""3090"": ""ca5798cfe629e8699a8ca3a04f066b25d18e3a835152294f3cc764e2d7e39e07""}"
default-r2,forward_before_backward_step0_micro0,0,0,preds_sha256,,2,1,True,"{""2080ti"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683"", ""3090"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683""}"
default-r2,forward_before_backward_step16_micro64,16,64,inputs_sha256,,2,1,True,"{""2080ti"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6"", ""3090"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6""}"
default-r2,forward_before_backward_step16_micro64,16,64,targets_sha256,,2,1,True,"{""2080ti"": ""980375c954dd90b94a62490d40f69b697f410aaf08dd749597dc8d77efc9c6a6"", ""3090"": ""980375c954dd90b94a62490d40f69b697f410aaf08dd749597dc8d77efc9c6a6""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""7e778b4d15bcad7d77a692e7acf88ccd125904341d151a2f1259c1791f630481"", ""3090"": ""4c669423cbd19b3a49af0edce986f3f0b2fee25d0a6a1b6e1d356e71e12e95d7""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""b259c78b120bc929c3aab2c5dc5bcc8e4977f509dff10a3e30adcd41a34c367d"", ""3090"": ""438f41aa33b1adc0ca7fdd04ca2ebcf4db5f1858adef577b9d36e464fa1349a4""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""b259c78b120bc929c3aab2c5dc5bcc8e4977f509dff10a3e30adcd41a34c367d"", ""3090"": ""438f41aa33b1adc0ca7fdd04ca2ebcf4db5f1858adef577b9d36e464fa1349a4""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""7453a9224a711d5ab3fe79e1d910faafaf1cab9f707bfd3b7e8779f59369c3e6"", ""3090"": ""46e9e3a4fbbd0d613ef0b7925e9c0a0bcf4a35b989eda175cdd87438b91dc63d""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""cfc3febd418cc1c6e94bc5c94065c02900a5ac02aa90084e95a43a0813d8784f"", ""3090"": ""d1303aa29098b0afb60142f0a61e946551653b70bbf2bf405939371848043b3f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""cfc3febd418cc1c6e94bc5c94065c02900a5ac02aa90084e95a43a0813d8784f"", ""3090"": ""d1303aa29098b0afb60142f0a61e946551653b70bbf2bf405939371848043b3f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""cfc3febd418cc1c6e94bc5c94065c02900a5ac02aa90084e95a43a0813d8784f"", ""3090"": ""d1303aa29098b0afb60142f0a61e946551653b70bbf2bf405939371848043b3f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""cfc3febd418cc1c6e94bc5c94065c02900a5ac02aa90084e95a43a0813d8784f"", ""3090"": ""d1303aa29098b0afb60142f0a61e946551653b70bbf2bf405939371848043b3f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""77ac20454b4e8288bdc4de4a852f2fcca128dda6d717c06f78bf144300df035c"", ""3090"": ""00619ebe43f3f6e29a796b5aae45d966e5ef8d9e76182fd7431866f087b4dbfc""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""77ac20454b4e8288bdc4de4a852f2fcca128dda6d717c06f78bf144300df035c"", ""3090"": ""00619ebe43f3f6e29a796b5aae45d966e5ef8d9e76182fd7431866f087b4dbfc""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""77ac20454b4e8288bdc4de4a852f2fcca128dda6d717c06f78bf144300df035c"", ""3090"": ""00619ebe43f3f6e29a796b5aae45d966e5ef8d9e76182fd7431866f087b4dbfc""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""77ac20454b4e8288bdc4de4a852f2fcca128dda6d717c06f78bf144300df035c"", ""3090"": ""00619ebe43f3f6e29a796b5aae45d966e5ef8d9e76182fd7431866f087b4dbfc""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""ff343f6570c08d9951ba2844de75c5c9b2ea57e292f84b68d14fd9a4b6cca8c2"", ""3090"": ""e5fe6f542c518210ea68515c148efc6ba1f555b15c7a72cc7e3f7e05079d6af1""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""42bd231e1b0562ab1547b9e25ea1a547644cae6ed62592cae11903eb0d0e666d"", ""3090"": ""cf9d10359a41767e7917a54d11bada1f1ea1ed0246e20be99bce59812d73899b""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""42bd231e1b0562ab1547b9e25ea1a547644cae6ed62592cae11903eb0d0e666d"", ""3090"": ""cf9d10359a41767e7917a54d11bada1f1ea1ed0246e20be99bce59812d73899b""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""42bd231e1b0562ab1547b9e25ea1a547644cae6ed62592cae11903eb0d0e666d"", ""3090"": ""cf9d10359a41767e7917a54d11bada1f1ea1ed0246e20be99bce59812d73899b""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""42bd231e1b0562ab1547b9e25ea1a547644cae6ed62592cae11903eb0d0e666d"", ""3090"": ""cf9d10359a41767e7917a54d11bada1f1ea1ed0246e20be99bce59812d73899b""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""c042fba1cf8e8c36b1589075c9bac8c5f54353b0494b58a4a7dee2eefb11f624"", ""3090"": ""857b7e2863f8adfbff0b5aba64bae611e9d7577adbe3fdb13ad171b871ca714c""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""c042fba1cf8e8c36b1589075c9bac8c5f54353b0494b58a4a7dee2eefb11f624"", ""3090"": ""857b7e2863f8adfbff0b5aba64bae611e9d7577adbe3fdb13ad171b871ca714c""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""6e68c88ecb44db65642e7e6cd7425bc32341a7ac9736e1a4ad1218537d7e6d76"", ""3090"": ""3a2baf69ed5b9fa01d93eec23d91891f0089d22404b96b6c90c2a85058c4a5db""}"
default-r2,forward_before_backward_step16_micro64,16,64,logits_sha256,,2,2,False,"{""2080ti"": ""dc1c4587176053f160bb10fbd0c658a596aa0f45587f5d9ed4492c02f7d44151"", ""3090"": ""4fb2831982510251aeed40041e4c253bd673d6f92ac265c24f48d421b66ea3ee""}"
default-r2,forward_before_backward_step16_micro64,16,64,preds_sha256,,2,1,True,"{""2080ti"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6"", ""3090"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6""}"
default-r2,forward_before_backward_step64_micro256,64,256,inputs_sha256,,2,1,True,"{""2080ti"": ""b61c3ff977756531df4995938a9f6d77170aceb0fc198344680ed79d11a2a736"", ""3090"": ""b61c3ff977756531df4995938a9f6d77170aceb0fc198344680ed79d11a2a736""}"
default-r2,forward_before_backward_step64_micro256,64,256,targets_sha256,,2,1,True,"{""2080ti"": ""d89cd50a86422bf234eb04ec2af1285fa6163e7301670639b13e95f5a015fcf6"", ""3090"": ""d89cd50a86422bf234eb04ec2af1285fa6163e7301670639b13e95f5a015fcf6""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""d164baf3b6bc0084831c91fef096a299b2c3e6c74e66ecfc182f940741290a8f"", ""3090"": ""c7a2d5185198919ed301b585e449ee8e37cc6d367c35dfb0969c7a586064c2ee""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""f77105237505cb1d492acff81ac57e7e6496d53d647edaa5696b7defbedcbe3e"", ""3090"": ""a60b2d03f32b9be51e87ae59edad6a493c89524e1489b306d7483b7ecaa717e5""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""f77105237505cb1d492acff81ac57e7e6496d53d647edaa5696b7defbedcbe3e"", ""3090"": ""a60b2d03f32b9be51e87ae59edad6a493c89524e1489b306d7483b7ecaa717e5""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""47e3bff6e182cc46f687d53e036d146a3d22753e276183f8215b8ac6a96cc914"", ""3090"": ""ea874f1595c454462f70372ee9f0c149b8a76c149f7955329cf7cc6eacf3c2d8""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""ebf5f73605e7481d777d5672ccc79e7e27323e0c340005bada979ad0acfe0358"", ""3090"": ""2cc0d00f75cbc455c723221e684ac0168233de3c37c063b2742483577523dbfe""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""ebf5f73605e7481d777d5672ccc79e7e27323e0c340005bada979ad0acfe0358"", ""3090"": ""2cc0d00f75cbc455c723221e684ac0168233de3c37c063b2742483577523dbfe""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""ebf5f73605e7481d777d5672ccc79e7e27323e0c340005bada979ad0acfe0358"", ""3090"": ""2cc0d00f75cbc455c723221e684ac0168233de3c37c063b2742483577523dbfe""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""ebf5f73605e7481d777d5672ccc79e7e27323e0c340005bada979ad0acfe0358"", ""3090"": ""2cc0d00f75cbc455c723221e684ac0168233de3c37c063b2742483577523dbfe""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""6fd11a327fca3ebe711885471d72fcf27b423fc04a73733c25cecd34e198b99c"", ""3090"": ""09e85bb6268e6ee5aeb8862c810d11bf2eab9979886d5ee5a22e8e99b9e9eea1""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""6fd11a327fca3ebe711885471d72fcf27b423fc04a73733c25cecd34e198b99c"", ""3090"": ""09e85bb6268e6ee5aeb8862c810d11bf2eab9979886d5ee5a22e8e99b9e9eea1""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""6fd11a327fca3ebe711885471d72fcf27b423fc04a73733c25cecd34e198b99c"", ""3090"": ""09e85bb6268e6ee5aeb8862c810d11bf2eab9979886d5ee5a22e8e99b9e9eea1""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""6fd11a327fca3ebe711885471d72fcf27b423fc04a73733c25cecd34e198b99c"", ""3090"": ""09e85bb6268e6ee5aeb8862c810d11bf2eab9979886d5ee5a22e8e99b9e9eea1""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""5abd8ef4c0e78ce9ae17f1ec0c20b32ebd3179e592413a29d62cd131df9a2335"", ""3090"": ""6da09b420750f150473b5a8166ced9e10692c82e92c4802177d9bc039d99e9c4""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""5b51d1a203ff4835cccda2289a0e00a8118a7253ef59aa3a3b066c8eadc0c9a2"", ""3090"": ""51de7f1020c548002411947f955afc3849a4a0389b59d08ce8c7ac72d5b2c691""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""5b51d1a203ff4835cccda2289a0e00a8118a7253ef59aa3a3b066c8eadc0c9a2"", ""3090"": ""51de7f1020c548002411947f955afc3849a4a0389b59d08ce8c7ac72d5b2c691""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""5b51d1a203ff4835cccda2289a0e00a8118a7253ef59aa3a3b066c8eadc0c9a2"", ""3090"": ""51de7f1020c548002411947f955afc3849a4a0389b59d08ce8c7ac72d5b2c691""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""5b51d1a203ff4835cccda2289a0e00a8118a7253ef59aa3a3b066c8eadc0c9a2"", ""3090"": ""51de7f1020c548002411947f955afc3849a4a0389b59d08ce8c7ac72d5b2c691""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""5bfce54bc07819daf3ea31d68161948a4b2fe40a329b172ca061c8b7f0e6a966"", ""3090"": ""f959c9131018fe7385f0d27d86696268ab1648d22f71dc84d2864a9a86fcf83a""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""5bfce54bc07819daf3ea31d68161948a4b2fe40a329b172ca061c8b7f0e6a966"", ""3090"": ""f959c9131018fe7385f0d27d86696268ab1648d22f71dc84d2864a9a86fcf83a""}"
default-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""c14e2e9d24c6fe43c2551ed3969bf4474ac6edd314d07f02a764b20e75a24db3"", ""3090"": ""23d600abba5c575651e74ba2dceb9c919b0e55158c589cff2581258e41f08cca""}"
default-r2,forward_before_backward_step64_micro256,64,256,logits_sha256,,2,2,False,"{""2080ti"": ""aabc182665548020e04cbb06c77a47f63d9f700bf56f0507a3b54284637bfb93"", ""3090"": ""fd86c93247d36ad369ea29724c4b62794d13eef4dc21c0eb19df1910ffa23222""}"
default-r2,forward_before_backward_step64_micro256,64,256,preds_sha256,,2,2,False,"{""2080ti"": ""918aa1e537c0e9c138d03606352e0d3944e805b17990514259e85d95d13fb112"", ""3090"": ""2a63f784eacb2b673d5a47d7feca1fb3f7449f67ce60823fe7c9ddd34d8aa900""}"
default-r2,forward_before_backward_step128_micro512,128,512,inputs_sha256,,2,1,True,"{""2080ti"": ""26ab9167f5f755a4672fbe0be2f14643aa3fe5efdde30a6279ece1284ef18da6"", ""3090"": ""26ab9167f5f755a4672fbe0be2f14643aa3fe5efdde30a6279ece1284ef18da6""}"
default-r2,forward_before_backward_step128_micro512,128,512,targets_sha256,,2,1,True,"{""2080ti"": ""dbab7d7ea7dbfe3fc7588e48ac40b4e1929000c6ca4562b044b2647da9ee0f6d"", ""3090"": ""dbab7d7ea7dbfe3fc7588e48ac40b4e1929000c6ca4562b044b2647da9ee0f6d""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""cad50a668b30026d4515d93acddef55d00f00801a9b54877ebb8f74d93df0c0a"", ""3090"": ""8911a486c313dac9c212ec42bba8c54af7c6f70a816e5228d85df15714c88d03""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""cdbe61cae5a2df4a4de3bb69b4b26807e4e75ed32ebfeb41c36bc4b318d211b8"", ""3090"": ""b4cb6413459d68c294db758b7054260e764d0282130a2ce06844b695df660e30""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""cdbe61cae5a2df4a4de3bb69b4b26807e4e75ed32ebfeb41c36bc4b318d211b8"", ""3090"": ""b4cb6413459d68c294db758b7054260e764d0282130a2ce06844b695df660e30""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""0a05a60cabf6dc3af2ce8bf0d7afa22b751f569759bdd788a3c6bc683fa6b240"", ""3090"": ""0721a067dead87845372e9f8fa4f4ce344888d2a29ffcd5c6a80f9a2ab509a2b""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""4bb819fe2ce5ba0ea1457df75210b4ebc3df5bde10f1b542c7f4b4001ef58d83"", ""3090"": ""d37647bd1bc2f2093336eed970cd74e9beb5b49354b73e2a6db6152915451b38""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""4bb819fe2ce5ba0ea1457df75210b4ebc3df5bde10f1b542c7f4b4001ef58d83"", ""3090"": ""d37647bd1bc2f2093336eed970cd74e9beb5b49354b73e2a6db6152915451b38""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""4bb819fe2ce5ba0ea1457df75210b4ebc3df5bde10f1b542c7f4b4001ef58d83"", ""3090"": ""d37647bd1bc2f2093336eed970cd74e9beb5b49354b73e2a6db6152915451b38""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""4bb819fe2ce5ba0ea1457df75210b4ebc3df5bde10f1b542c7f4b4001ef58d83"", ""3090"": ""d37647bd1bc2f2093336eed970cd74e9beb5b49354b73e2a6db6152915451b38""}"
default-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""3184bd6b22df0ed97d8ed72dbd52dbec6759c22da49874634d5ffa443ed91e2c"", ""3090"": ""0eae029b37c182543db4f4a502a34da6c599889446bb1efee49b1d088629db43""}"
