target,stage,optimizer_step,micro_step,field,module,machine_count,unique_sha256_count,all_match,values_json
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""7817d4607ddda65e5399f89e789259752e98cc647780795c5df9c3ce32f35e1a"", ""3090"": ""d654cb1fb4577fa1285f5907dda4a75e44febe60c9752bdb405104515d971c78""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""be5db28189eb827d0a325d170c3cd9868ddfc7e69e19a04065607b06b983f340"", ""3090"": ""bcbf90d6605b5e0549a9e86d6fc13761fe2572665d60b68dfff1b658005e8d3c""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""9874e8ccd3bb02642d1c8ef2ac1263aa308ebb1b6b53f2c4d21121e0bf3aa976"", ""3090"": ""9a0b3226b79e244ae0c91dfa17629e33e255c013c1da39babe56b44206b44f77""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""9874e8ccd3bb02642d1c8ef2ac1263aa308ebb1b6b53f2c4d21121e0bf3aa976"", ""3090"": ""9a0b3226b79e244ae0c91dfa17629e33e255c013c1da39babe56b44206b44f77""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""598ff2b653a2661ae93114c274144ebbf974bc6ef9bf453708fd8189368a8668"", ""3090"": ""9d4ce79f221174154dace2caf1b624a0e1bdfc16e877d5e5d8917c07850b479f""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,logits_sha256,,2,2,False,"{""2080ti"": ""81fe1dec99caa37d790afd974160f329318dc46ee342c38bd7d42cb3981c7c8b"", ""3090"": ""ca5798cfe629e8699a8ca3a04f066b25d18e3a835152294f3cc764e2d7e39e07""}"
baseline-r2,forward_before_backward_step0_micro0,0,0,preds_sha256,,2,1,True,"{""2080ti"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683"", ""3090"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,inputs_sha256,,2,1,True,"{""2080ti"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6"", ""3090"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,targets_sha256,,2,1,True,"{""2080ti"": ""980375c954dd90b94a62490d40f69b697f410aaf08dd749597dc8d77efc9c6a6"", ""3090"": ""980375c954dd90b94a62490d40f69b697f410aaf08dd749597dc8d77efc9c6a6""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""0c16003556ca7b6fe9f481c0263d8564f325abc492187e5152cdf5bdf4aa1040"", ""3090"": ""207710ca715e048d4cf793be8480169b17436eb88c40bab67a66376d8c95f3c4""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""f63c39cd6afdf8350e4f1ed243985d18c730c3fef35ea16bba92a59a439be7cb"", ""3090"": ""5a15d74b84a0e6007fb4364702ac9fbc08b31f5ac6b8ff2ca63f501259208bdb""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""f63c39cd6afdf8350e4f1ed243985d18c730c3fef35ea16bba92a59a439be7cb"", ""3090"": ""5a15d74b84a0e6007fb4364702ac9fbc08b31f5ac6b8ff2ca63f501259208bdb""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""51344370ee250ddb873976916d5b804f982f0726eb0858a4c92ab7931b776d83"", ""3090"": ""20358850af095d3fae66e636469c0f746be453de155d4468ae867ff496287a59""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""f85ee2d229e364d3e6a199c332c93cea585457269356141083a4aa87b4dbdfd2"", ""3090"": ""99aa31e95cef432477da9213cab985a05b633b6535a38dcfe69f03d8fc77ae62""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""f85ee2d229e364d3e6a199c332c93cea585457269356141083a4aa87b4dbdfd2"", ""3090"": ""99aa31e95cef432477da9213cab985a05b633b6535a38dcfe69f03d8fc77ae62""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""f85ee2d229e364d3e6a199c332c93cea585457269356141083a4aa87b4dbdfd2"", ""3090"": ""99aa31e95cef432477da9213cab985a05b633b6535a38dcfe69f03d8fc77ae62""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""f85ee2d229e364d3e6a199c332c93cea585457269356141083a4aa87b4dbdfd2"", ""3090"": ""99aa31e95cef432477da9213cab985a05b633b6535a38dcfe69f03d8fc77ae62""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""a13e06a0fdca6bf372ee3fa42134dedb708e1caab97c89969af570d9709eafaa"", ""3090"": ""f8621a8885f88636b80b2d772bbc21bf15f8cd92be46a24295e047a393ed7e6a""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""a13e06a0fdca6bf372ee3fa42134dedb708e1caab97c89969af570d9709eafaa"", ""3090"": ""f8621a8885f88636b80b2d772bbc21bf15f8cd92be46a24295e047a393ed7e6a""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""a13e06a0fdca6bf372ee3fa42134dedb708e1caab97c89969af570d9709eafaa"", ""3090"": ""f8621a8885f88636b80b2d772bbc21bf15f8cd92be46a24295e047a393ed7e6a""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""a13e06a0fdca6bf372ee3fa42134dedb708e1caab97c89969af570d9709eafaa"", ""3090"": ""f8621a8885f88636b80b2d772bbc21bf15f8cd92be46a24295e047a393ed7e6a""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""3aaa5b3dfff3198227150ba3f8c8589d1aff7a7674f2ff28b4e91919a701a0a6"", ""3090"": ""942598ef06572f67e46c242a3cbf236b971de89265cda4e8ae23c6d11aeaecc2""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""6272333afbb6fb7f9894c820ccad0e80765f45aca02c985cc528965a457f5f7e"", ""3090"": ""8d0b02afafaa7169a9dcc455e8b2615eb4f86903ac9002edf58891d2d6240801""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""6272333afbb6fb7f9894c820ccad0e80765f45aca02c985cc528965a457f5f7e"", ""3090"": ""8d0b02afafaa7169a9dcc455e8b2615eb4f86903ac9002edf58891d2d6240801""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""6272333afbb6fb7f9894c820ccad0e80765f45aca02c985cc528965a457f5f7e"", ""3090"": ""8d0b02afafaa7169a9dcc455e8b2615eb4f86903ac9002edf58891d2d6240801""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""6272333afbb6fb7f9894c820ccad0e80765f45aca02c985cc528965a457f5f7e"", ""3090"": ""8d0b02afafaa7169a9dcc455e8b2615eb4f86903ac9002edf58891d2d6240801""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""348724d0d0b1c78d876bb1071a4bd1f27bae584eb51bce94767173184ce96d00"", ""3090"": ""5bd172cd43f23dbe540e986697ab3fbcdb986c20f287465d41c575924e5a0c49""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""348724d0d0b1c78d876bb1071a4bd1f27bae584eb51bce94767173184ce96d00"", ""3090"": ""5bd172cd43f23dbe540e986697ab3fbcdb986c20f287465d41c575924e5a0c49""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""b5ae69fbd42b8d94ab919b63f2f4acc2b9d0aebb4e7611c798dfe84c171a4ddd"", ""3090"": ""ccbb237671ca76c373fcd5ebebb90ce2b564a08e48dd41239b3911eecfd6b384""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,logits_sha256,,2,2,False,"{""2080ti"": ""2d1b794ae2dd2ad6339295240cfbc6d8882f94413abbd6be1c7899c71e8cf203"", ""3090"": ""0e7e60f60772bc7a1e7fcb46795a283355bf667545a9ae73af1ef4217669e04f""}"
baseline-r2,forward_before_backward_step16_micro64,16,64,preds_sha256,,2,1,True,"{""2080ti"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6"", ""3090"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,inputs_sha256,,2,1,True,"{""2080ti"": ""b61c3ff977756531df4995938a9f6d77170aceb0fc198344680ed79d11a2a736"", ""3090"": ""b61c3ff977756531df4995938a9f6d77170aceb0fc198344680ed79d11a2a736""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,targets_sha256,,2,1,True,"{""2080ti"": ""d89cd50a86422bf234eb04ec2af1285fa6163e7301670639b13e95f5a015fcf6"", ""3090"": ""d89cd50a86422bf234eb04ec2af1285fa6163e7301670639b13e95f5a015fcf6""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""270282f49fe0fd58929599a3f010ffe12ff03154b4ceba000b4dab8c03ba1b3b"", ""3090"": ""549e39a478a0fdec5e231a106d7f87f7a7e2db9aa9ad9dfcd6fd00d8bcefdc78""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""723ee5c21c19ec906927299a091c7f152c6dadd4e303e62be2085508e39e1f1b"", ""3090"": ""2008b06e414958dca9a8681fc7036549346260d4d844a4ef094063a3a321bc90""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""723ee5c21c19ec906927299a091c7f152c6dadd4e303e62be2085508e39e1f1b"", ""3090"": ""2008b06e414958dca9a8681fc7036549346260d4d844a4ef094063a3a321bc90""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""73a4be983270646525255181b0a7f5fe61fe9e6f2683867d5496f3858de50524"", ""3090"": ""b866f1aa450e15cab20909def32f900c0cff17a187644910b1e40cbfc837470b""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""d2a11901ce08cf2ddc669942754bc57ad1483fab0e00a414593d773d2c1f59dc"", ""3090"": ""d1fba26f4c1644c304e1bdb01dd1cda746c37e4f8cf0710004ff92d9e4b9298a""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""d2a11901ce08cf2ddc669942754bc57ad1483fab0e00a414593d773d2c1f59dc"", ""3090"": ""d1fba26f4c1644c304e1bdb01dd1cda746c37e4f8cf0710004ff92d9e4b9298a""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""d2a11901ce08cf2ddc669942754bc57ad1483fab0e00a414593d773d2c1f59dc"", ""3090"": ""d1fba26f4c1644c304e1bdb01dd1cda746c37e4f8cf0710004ff92d9e4b9298a""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""d2a11901ce08cf2ddc669942754bc57ad1483fab0e00a414593d773d2c1f59dc"", ""3090"": ""d1fba26f4c1644c304e1bdb01dd1cda746c37e4f8cf0710004ff92d9e4b9298a""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""8cbe0e7924291e06bfadf8201dd7011126fd51a627356b09f728ff5865c5f14c"", ""3090"": ""f00cad5092e848127a4517ab630c1d6903ba459696b9361f9220bcad20e1efae""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""8cbe0e7924291e06bfadf8201dd7011126fd51a627356b09f728ff5865c5f14c"", ""3090"": ""f00cad5092e848127a4517ab630c1d6903ba459696b9361f9220bcad20e1efae""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""8cbe0e7924291e06bfadf8201dd7011126fd51a627356b09f728ff5865c5f14c"", ""3090"": ""f00cad5092e848127a4517ab630c1d6903ba459696b9361f9220bcad20e1efae""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""8cbe0e7924291e06bfadf8201dd7011126fd51a627356b09f728ff5865c5f14c"", ""3090"": ""f00cad5092e848127a4517ab630c1d6903ba459696b9361f9220bcad20e1efae""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""e6063193ab1e461f9c6eeda94f0f73e6d024ff2df1211fef715c43e1704cc256"", ""3090"": ""78189e622e9d835411d639de74c81126aefab12f47bfd79aaf86e5a8122f51d1""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""26806a8cd10cb5578771686790c0e07d67914fd187528e354c05112576749eeb"", ""3090"": ""b1e28245217212b8c443e44bdbfd496406659d628edf5cc78f12efd212c888b3""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""26806a8cd10cb5578771686790c0e07d67914fd187528e354c05112576749eeb"", ""3090"": ""b1e28245217212b8c443e44bdbfd496406659d628edf5cc78f12efd212c888b3""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""26806a8cd10cb5578771686790c0e07d67914fd187528e354c05112576749eeb"", ""3090"": ""b1e28245217212b8c443e44bdbfd496406659d628edf5cc78f12efd212c888b3""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""26806a8cd10cb5578771686790c0e07d67914fd187528e354c05112576749eeb"", ""3090"": ""b1e28245217212b8c443e44bdbfd496406659d628edf5cc78f12efd212c888b3""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""b649a2ca8d6b7d8b609fd6bb6d17b455c6cd05c46c22df2843353c80c8124177"", ""3090"": ""bb61f60bd5bbcb7cd3ac806dfb97448783f9fa12859f38cf54279afecd77c95b""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""b649a2ca8d6b7d8b609fd6bb6d17b455c6cd05c46c22df2843353c80c8124177"", ""3090"": ""bb61f60bd5bbcb7cd3ac806dfb97448783f9fa12859f38cf54279afecd77c95b""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""76f61ca3b61c4ab824ce190375ed3dd857e791ebca2c57d03bd2d8273cf3e4b6"", ""3090"": ""66e5e33c45747470162dcd6d7d8bcb47f33be372f7031c09b35e48a698c87959""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,logits_sha256,,2,2,False,"{""2080ti"": ""41990861b587b25aabd633aa95223125c13723686fe9ff1b22ffc250e524df77"", ""3090"": ""39a4212e46aec3bb99bc9a3c47038810e3d0d5c1bb1fac96ba8ab571e90b8afd""}"
baseline-r2,forward_before_backward_step64_micro256,64,256,preds_sha256,,2,2,False,"{""2080ti"": ""918aa1e537c0e9c138d03606352e0d3944e805b17990514259e85d95d13fb112"", ""3090"": ""2a63f784eacb2b673d5a47d7feca1fb3f7449f67ce60823fe7c9ddd34d8aa900""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,inputs_sha256,,2,1,True,"{""2080ti"": ""26ab9167f5f755a4672fbe0be2f14643aa3fe5efdde30a6279ece1284ef18da6"", ""3090"": ""26ab9167f5f755a4672fbe0be2f14643aa3fe5efdde30a6279ece1284ef18da6""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,targets_sha256,,2,1,True,"{""2080ti"": ""dbab7d7ea7dbfe3fc7588e48ac40b4e1929000c6ca4562b044b2647da9ee0f6d"", ""3090"": ""dbab7d7ea7dbfe3fc7588e48ac40b4e1929000c6ca4562b044b2647da9ee0f6d""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""89cb6e62afb2bb59f87c2ffe3f1335974c9e02a0b10f77eed584a9b0b61f2a84"", ""3090"": ""87c13b294ae516be84d893bf8ae244fa5525cfe32a24c697bab0314dc169b14b""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""a11c8b6265e5e334a845c1ff90c22e9a16cd42c14bd5e726039abcbd703ee6e8"", ""3090"": ""1cdaa4cd51c314efde502119b015793742d61b0aca77a1d82513391a21f0232b""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""a11c8b6265e5e334a845c1ff90c22e9a16cd42c14bd5e726039abcbd703ee6e8"", ""3090"": ""1cdaa4cd51c314efde502119b015793742d61b0aca77a1d82513391a21f0232b""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""de3819ed0d5a353f248788ebabfc78579be630d13adf0e3df14d8cef778b4510"", ""3090"": ""12594248372f16170af73051261cce0448be9c41d04f80747830b982d244cb4f""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""8e0f5149276b082d08fceb79002dfd7fd5b55e8171438ea711249f5c5d80b100"", ""3090"": ""9adc646a30547c66cd1597ee6247b86057a4240a76dff4057e157d90edbdd4b8""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""8e0f5149276b082d08fceb79002dfd7fd5b55e8171438ea711249f5c5d80b100"", ""3090"": ""9adc646a30547c66cd1597ee6247b86057a4240a76dff4057e157d90edbdd4b8""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""8e0f5149276b082d08fceb79002dfd7fd5b55e8171438ea711249f5c5d80b100"", ""3090"": ""9adc646a30547c66cd1597ee6247b86057a4240a76dff4057e157d90edbdd4b8""}"
baseline-r2,forward_before_backward_step128_micro512,128,512,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""8e0f5149276b082d08fceb79002dfd7fd5b55e8171438ea711249f5c5d80b100"", ""3090"": ""9adc646a30547c66cd1597ee6247b86057a4240a76dff4057e157d90edbdd4b8""}"
